Diabetes_Number,Hispanic or Latino,White,Black/African American,American Indian or Alaskan Native,Asian,Native Hawaiian or Other PI,Other Race,Two or More Races,Whiteness
0.06998609931268823,0.16440265657579736,0.7369410765310063,0.01635647540350606,0.013028033052745386,0.037852343810332846,0.00556027492470461,0.0018148119545910882,0.024044327747316394,4
0.08308302939283416,0.02410963312593864,0.9402488736322677,0.004183651576914825,0.007750482729028106,0.005149109633125939,0.0009654580562111135,5.363655867839519e-05,0.017539154687835228,5
0.13527584947022286,0.15107782243332116,0.5566313481914505,0.2893679210814761,0.0,0.0,0.0,0.001826817683595177,0.0010960906101571063,3
0.07727797001153403,0.039600153787004995,0.725682429834679,0.21280276816608998,0.0013456362937331796,0.0,0.0019223375624759708,0.0017301038062283738,0.016916570549788543,4
0.06680532147595654,0.14996234804747732,0.8002653566177789,0.00613188941083659,0.005056119338759995,0.011976906802452756,0.007458672499731057,0.0,0.019148707282963386,5
0.06733789026417883,0.05357472750785147,0.38998706816922224,0.5409200073896175,0.0022168852761869575,0.003971919453168299,0.0,0.0,0.009329392203953445,2
0.10600848782666965,0.04690641054277418,0.6888094706276524,0.2397587670314943,0.0038418583873129327,0.006968952423497878,0.00035738217556399374,0.0,0.013357158811704265,4
0.07370028550561052,0.019918996082597437,0.9551158621605471,0.006174888785605206,0.00424938583095412,0.0,0.0,0.0,0.01454086714029613,5
0.10039635354736424,0.024494649227110584,0.9474038842647642,0.005548949663099485,0.010820451843043996,0.006024573919936584,0.0,0.0,0.005707491082045184,5
0.1160953075613907,0.018721128130318503,0.8459761731096523,0.11232676878191102,0.0015803549720398735,0.00036469730123997083,0.0,0.0,0.021030877704838316,5
0.1359032312070986,0.027205759249958144,0.5922903063787042,0.3470199229867738,0.0034321111669177967,0.011175288799598192,0.0,0.010421898543445504,0.008454712874602378,3
0.12804936381899934,0.03884052425141108,0.8164641729646991,0.10786377116617239,0.003061322108485602,0.00047833157945087533,0.0,0.00014349947383526261,0.03314837845594566,5
0.10007473912261947,0.049696786217727364,0.7671545207708537,0.13781326572123254,0.0017123773663446893,0.012563741118816283,0.0018921296865687174,0.004030236232391368,0.02513694288606541,4
0.10321423997951082,0.07547381226789601,0.8457869125368165,0.013878217441413753,0.015687027788449225,0.018472275579459598,0.0001440645409143296,0.0007203227045716481,0.029837367140478934,5
0.11586721890110786,0.02468732785179442,0.4265194948279028,0.48366759839226325,0.0031420235447738357,0.007181768102340195,0.0015506090220961785,0.0004896660069777406,0.05276151225185155,3
0.14195787739734086,0.01941404871161313,0.7285563007412637,0.19461113072126132,0.0014119308153900459,0.0005883045064125191,0.0,0.0004706436051300153,0.054947640898929284,4
0.06772103979136872,0.058719609657609154,0.4551190376041053,0.4707663834440986,0.0019348868511819635,0.00328089509548246,0.0,0.00016825103053756205,0.010010936316984942,3
0.1289049832450546,0.032915360501567396,0.6667387309480056,0.28759053075343205,0.0008647713760674522,0.0023240730731812777,0.0,0.0,0.00956653334774619,4
0.07657495752189257,0.04048490393412626,0.8029505946935042,0.1133185204548425,0.0032838844595477717,0.013266239707227814,0.0013315252908116587,0.0034227551953992944,0.02194157626454058,5
0.10731158605174353,0.03065241844769404,0.9209223847019122,0.009505061867266592,0.010292463442069742,0.005905511811023622,0.0017435320584926885,0.0,0.02097862767154106,5
0.0986901721723371,0.01507537688442211,0.9526320125216245,0.005848916714721147,0.004530850976192438,0.0004942746519482659,0.0004118955432902216,0.0,0.0210066727078013,5
0.12393179783511028,0.055282005371530885,0.8229124277691869,0.08127492471718076,0.0077419223569626435,0.005320664116545943,6.104012370798405e-05,0.0037031008382843655,0.023703914706600472,5
0.12700431272807697,0.026595156474621254,0.9273471193188101,0.029193851597921042,0.0018246157248700651,0.0004976224704191087,0.0,0.0,0.014541634413358399,5
0.11068283172355063,0.027878000134459808,0.934137104183941,0.016067947022835757,0.0022858167312820744,0.0028908858660332114,0.0008963987181498331,0.0009188086861035789,0.01492503865719472,5
0.15137614678899083,0.12653283676991553,0.5487328549368699,0.3022527023344536,0.0023162866745390135,0.0007720955581796712,0.0022708692887637386,0.0,0.01712235443727859,3
0.12130071599045346,0.03424821002386635,0.8258949880668258,0.12028639618138424,0.0006563245823389022,0.004206443914081146,0.0002983293556085919,0.0,0.014409307875894988,5
0.06886249906639778,0.12181641646127418,0.6462767943834491,0.20621405631488535,0.0010456344760624394,0.0025393980132944953,0.0010456344760624394,0.0016431398909552619,0.01941892598401673,4
0.08321704594246458,0.06185594675826535,0.8897058823529411,0.017979819665092316,0.0020395019321597253,0.0063331902103907255,0.00018784886217260627,0.0,0.021897810218978103,5
0.13046684858765395,0.022273028984438382,0.9321483885242274,0.01873294490744155,0.010251493472969983,0.0013275315288738107,0.0,0.0,0.015266612582048823,5
0.22211901306240928,0.02815674891146589,0.7696371552975326,0.12371552975326561,0.0009869375907111755,0.00040638606676342525,0.00040638606676342525,0.0008708272859216256,0.0758200290275762,4
0.10675337952970579,0.020333977053277292,0.3923520390775872,0.5658866295581052,0.003024537089628536,0.009386004771100761,0.0,0.0012353743042144724,0.007781438146086561,2
0.09372028450800654,0.1379559545091476,0.7979536723593625,0.015100224411395535,0.0017116123388231715,0.018637556578296757,0.0007226807652808946,0.00258643642311057,0.025331862614582937,4
0.14793926247288502,0.02487346348517715,0.589298626174982,0.3638467100506146,0.003036876355748373,0.005061460592913955,0.0,0.004193781634128706,0.009689081706435286,3
0.0869878217049613,0.014397984282200491,0.9547063411122443,0.010378547003419522,0.002819605255264263,0.0009598656188133662,5.9991601175835386e-05,0.0,0.016677665126882235,5
0.111406682272824,0.017769738242179187,0.40912960204298787,0.5633113428389019,0.0021281123643328366,0.001383273036816344,0.0,0.0,0.006277931474781869,3
0.11712303760496531,0.03767798466593647,0.6432274552756481,0.3116465863453815,0.002774735304855787,0.0,0.0,0.0,0.004673238408178167,4
0.15696222920190062,0.00861721832970927,0.7306112587581541,0.22243698155754207,0.011516469356527342,0.0035435290327776436,0.0,0.0,0.023274542965289524,4
0.11550305648756722,0.029507744633910926,0.9064209220021142,0.013466930183389254,0.010479385944753413,0.02311899618513582,0.0,0.0004136599715034242,0.016592361079192902,5
0.10220757277788549,0.04426224967454228,0.8613134642550481,0.06054898484890452,0.005484308783203612,0.006592249951527574,0.0011771874913442096,0.0007201617594105753,0.019901393236019166,5
0.09094302065190346,0.05573525752674795,0.8956830057228167,0.0006842498133864145,0.011259019656631003,0.010077133615327196,0.003670067180890769,0.0009952724558347848,0.021895994028365263,5
0.1126049397736951,0.022265482418785742,0.9433629395303564,0.00882102445552987,0.00833434724419029,0.004319260250638764,0.0,0.0,0.012896946100498845,5
0.09248383189743824,0.0321076807056834,0.6898923649992001,0.2461665028908339,0.0064672410247034896,0.0041134395210128205,0.0007769830206357549,0.002011014876939601,0.01846477296099088,4
0.1288085732296701,0.04034461021222946,0.5849501529266186,0.3517545702878756,0.0004902990824402886,0.005510027783614671,0.0005836893838574864,0.00035021363031449183,0.016016436693049425,3
0.14208856393985378,0.02745206235342806,0.5418678438405298,0.3996413298385984,0.0049662022347910055,0.004276451924403366,0.0,0.0,0.021796109808249413,3
0.07717113310352497,0.04258868008451017,0.9035916824196597,0.002223951962637607,0.011230957411319915,0.011675747803847437,0.0,0.0062270654953853,0.02246191482263983,5
0.11327014218009479,0.002843601895734597,0.6308056872037915,0.3468009478672986,0.0007109004739336493,0.003080568720379147,0.00011848341232227489,0.0,0.015639810426540283,4
0.09964322120285422,0.009301732925586137,0.9406218144750255,0.00025484199796126404,0.026121304791029563,0.0022935779816513763,0.0,0.0,0.021406727828746176,5
0.1383472994275284,0.022649962664896706,0.552642495644238,0.40778229486434914,0.001991205509001908,0.0006222517215630964,0.0,0.0,0.014311789595951216,3
0.09300523154427437,0.028773493509009884,0.9216237163340438,0.018019763611703158,0.005812826971517148,0.0,0.0,0.00029064134857585737,0.025479558225150165,5
0.14453083955027846,0.018020384574971106,0.3459598613008301,0.6263003047178732,0.00010507512871703268,0.0005779132079436797,0.0,0.00036776295050961437,0.008668698119155195,2
0.1277757216876388,0.06504441154700222,0.8750925240562546,0.0328460399703923,0.006939304219096965,0.004163582531458179,0.0,0.0,0.015914137675795706,5
0.15510933732435353,0.029392200881350295,0.8707075746237632,0.04743493805604058,0.001787644466616779,0.0004988775255674732,0.0,0.0,0.05017876444666168,5
0.1022665277984427,0.06541685265089521,0.8770520259881962,0.004513217279174726,0.014829142488716958,0.007786539701433319,0.0,0.003322918216535238,0.027079303675048357,5
0.10634152473131796,0.08740808245867639,0.8436773301489535,0.029256489221293445,0.0052636540757966185,0.0102759097479731,0.0,0.0002985356042989127,0.023819998743007983,5
0.10249878699660359,0.007399320718098011,0.848859776807375,0.13015526443474043,0.003517709849587579,0.003517709849587579,0.0,0.0,0.006550218340611353,5
0.0905218533890099,0.06119508060478368,0.527076243509555,0.3632285627873523,0.002112015615191263,0.02142005728619972,0.00031006727443241166,0.0022390923670078254,0.0224188805554779,3
0.12730784525364994,0.01954212350167585,0.9451797988979151,0.01141850820882804,0.003919786400045447,0.0,0.0,0.0,0.019939782991535534,5
0.08166326297146828,0.04619139218195222,0.851816386885746,0.07013871823335509,0.0030421408536637036,0.011736392986975569,0.00041522256777025483,0.0009745019447669245,0.015685244345770236,5
0.12353955180999808,0.07584753878567324,0.8433250335184831,0.002681478643937943,0.023750239417736067,0.00900210687607738,0.0,0.0014365064163953266,0.04395709634169699,5
